ArrivedTime,ExecutionTime(ms),,,,,,,,,,,
10/06/2020 11:59:07.582 ,0,,,,,,,,,,,
10/06/2020 12:12:35.015 ,21,,,,,,,,,,,
10/06/2020 12:00:15.804 ,0,,,,,,,,,,,
10/06/2020 11:59:20.542 ,0,,,,,,,,,,,
10/06/2020 11:47:16.380 ,0,,,,,,,,,,,
10/06/2020 12:13:54.007 ,1,,,,,,,,,,,
10/06/2020 11:59:25.503 ,3,,,,,,,,,,,
10/06/2020 12:14:04.712 ,0,,,,,,,,,,,
10/06/2020 12:00:04.694 ,0,,,,,,,,,,,
10/06/2020 11:46:15.200 ,52,,,,,,,,,,,
10/06/2020 11:59:09.034 ,0,,,,,,,,,,,
10/06/2020 11:59:17.271 ,0,,,,,,,,,,,
10/06/2020 12:12:28.642 ,39,,,,,,,,,,,
10/06/2020 12:07:55.033 ,0,,,,,,,,,,,
10/06/2020 11:46:40.961 ,45,,,,,,,,,,,
10/06/2020 11:59:43.091 ,8,,,,,,,,,,,
10/06/2020 11:59:11.924 ,0,,,,,,,,,,,
10/06/2020 12:00:22.590 ,1,,,,,,,,,,,
10/06/2020 11:59:26.562 ,1,,,,,,,,,,,
10/06/2020 11:59:19.312 ,1,,,,,,,,,,,
10/06/2020 12:12:50.466 ,88,,,,,,,,,,,
10/06/2020 11:58:56.844 ,22,,,,,,,,,,,
10/06/2020 11:59:04.648 ,21,,,,,,,,,,,
10/06/2020 11:46:30.300 ,96,,,,,,,,,,,
10/06/2020 11:47:06.381 ,0,,,,,,,,,,,
10/06/2020 12:13:39.422 ,1,,,,,,,,,,,
10/06/2020 11:59:16.412 ,3,,,,,,,,,,,
10/06/2020 11:59:50.871 ,0,,,,,,,,,,,
10/06/2020 11:59:43.731 ,6,,,,,,,,,,,
10/06/2020 11:59:42.265 ,6,,,,,,,,,,,
10/06/2020 11:47:42.376 ,0,,,,,,,,,,,
10/06/2020 11:47:51.506 ,0,,,,,,,,,,,
10/06/2020 11:47:45.533 ,0,,,,,,,,,,,
10/06/2020 11:47:48.553 ,0,,,,,,,,,,,
10/06/2020 11:58:05.084 ,138,,,,,,,,,,,
10/06/2020 11:59:29.702 ,2,,,,,,,,,,,
10/06/2020 11:59:24.335 ,22,,,,,,,,,,,
10/06/2020 12:00:16.092 ,1,,,,,,,,,,,
10/06/2020 11:59:07.266 ,23,,,,,,,,,,,
10/06/2020 12:00:23.179 ,2,,,,,,,,,,,
10/06/2020 11:58:21.505 ,12,,,,,,,,,,,
10/06/2020 12:00:02.510 ,7,,,,,,,,,,,
10/06/2020 11:47:57.317 ,0,,,,,,,,,,,
10/06/2020 12:00:29.927 ,0,,,,,,,,,,,
10/06/2020 11:58:58.392 ,21,,,,,,,,,,,
10/06/2020 11:58:52.274 ,22,,,,,,,,,,,
10/06/2020 11:57:59.907 ,129,,,,,,,,,,,
10/06/2020 11:46:38.639 ,52,,,,,,,,,,,
10/06/2020 11:47:37.470 ,0,,,,,,,,,,,
10/06/2020 11:47:40.095 ,0,,,,,,,,,,,
10/06/2020 11:48:10.989 ,0,,,,,,,,,,,
10/06/2020 11:46:32.346 ,74,,,,,,,,,,,
10/06/2020 11:48:07.089 ,0,,,,,,,,,,,
10/06/2020 11:48:04.122 ,0,,,,,,,,,,,
10/06/2020 12:00:36.085 ,0,,,,,,,,,,,
10/06/2020 11:47:59.676 ,0,,,,,,,,,,,
10/06/2020 11:48:13.081 ,0,,,,,,,,,,,
10/06/2020 11:59:53.779 ,0,,,,,,,,,,,
10/06/2020 11:48:21.933 ,0,,,,,,,,,,,
10/06/2020 11:47:31.356 ,0,,,,,,,,,,,
10/06/2020 12:00:02.399 ,0,,,,,,,,,,,
10/06/2020 12:00:05.716 ,1,,,,,,,,,,,
10/06/2020 11:59:43.531 ,0,,,,,,,,,,,
10/06/2020 11:59:18.421 ,23,,,,,,,,,,,
10/06/2020 12:14:01.120 ,3,,,,,,,,,,,
10/06/2020 12:12:48.770 ,47,,,,,,,,,,,
10/06/2020 11:59:23.114 ,22,,,,,,,,,,,
10/06/2020 11:47:53.311 ,21,,,,,,,,,,,
10/06/2020 11:59:34.965 ,0,,,,,,,,,,,
10/06/2020 11:57:59.484 ,147,,,,,,,,,,,
10/06/2020 11:48:10.328 ,0,,,,,,,,,,,
10/06/2020 11:48:13.451 ,0,,,,,,,,,,,
10/06/2020 11:48:16.078 ,0,,,,,,,,,,,
10/06/2020 11:47:33.664 ,0,,,,,,,,,,,
10/06/2020 11:47:43.684 ,0,,,,,,,,,,,
10/06/2020 12:14:01.954 ,1,,,,,,,,,,,
10/06/2020 11:59:42.262 ,1,,,,,,,,,,,
10/06/2020 11:48:05.275 ,0,,,,,,,,,,,
10/06/2020 12:00:05.353 ,0,,,,,,,,,,,
10/06/2020 12:00:16.918 ,0,,,,,,,,,,,
10/06/2020 11:48:02.793 ,0,,,,,,,,,,,
10/06/2020 11:59:44.064 ,6,,,,,,,,,,,
10/06/2020 11:59:26.633 ,23,,,,,,,,,,,
10/06/2020 12:14:20.649 ,27,,,,,,,,,,,
10/06/2020 12:13:55.138 ,1,,,,,,,,,,,
10/06/2020 12:07:31.821 ,3,,,,,,,,,,,
10/06/2020 12:13:49.179 ,1,,,,,,,,,,,
10/06/2020 12:13:52.843 ,1,,,,,,,,,,,
10/06/2020 12:00:28.679 ,0,,,,,,,,,,,
10/06/2020 12:14:08.363 ,24,,,,,,,,,,,
10/06/2020 12:14:06.115 ,3,,,,,,,,,,,
10/06/2020 11:48:37.176 ,0,,,,,,,,,,,
10/06/2020 12:13:57.500 ,21,,,,,,,,,,,
10/06/2020 12:13:28.338 ,4,,,,,,,,,,,
10/06/2020 12:13:39.482 ,3,,,,,,,,,,,
10/06/2020 11:59:52.200 ,3,,,,,,,,,,,
10/06/2020 11:59:38.304 ,23,,,,,,,,,,,
10/06/2020 11:46:45.615 ,99,,,,,,,,,,,
10/06/2020 11:48:00.392 ,0,,,,,,,,,,,
10/06/2020 11:47:49.089 ,22,,,,,,,,,,,
10/06/2020 11:59:53.460 ,1,,,,,,,,,,,
10/06/2020 11:59:21.867 ,18,,,,,,,,,,,
10/06/2020 12:14:08.391 ,1,,,,,,,,,,,
10/06/2020 11:47:52.128 ,20,,,,,,,,,,,
10/06/2020 11:46:28.944 ,56,,,,,,,,,,,
10/06/2020 11:58:06.852 ,90,,,,,,,,,,,
10/06/2020 12:14:08.625 ,26,,,,,,,,,,,
10/06/2020 12:00:22.217 ,2,,,,,,,,,,,
10/06/2020 12:13:57.801 ,26,,,,,,,,,,,
10/06/2020 12:00:47.299 ,1,,,,,,,,,,,
10/06/2020 12:00:40.506 ,0,,,,,,,,,,,
10/06/2020 11:47:55.280 ,24,,,,,,,,,,,
10/06/2020 12:14:38.192 ,6,,,,,,,,,,,
10/06/2020 12:14:53.591 ,1,,,,,,,,,,,
10/06/2020 12:13:53.579 ,4,,,,,,,,,,,
10/06/2020 11:59:17.661 ,20,,,,,,,,,,,
10/06/2020 11:59:27.505 ,22,,,,,,,,,,,
10/06/2020 12:14:36.813 ,2,,,,,,,,,,,
10/06/2020 12:12:50.533 ,62,,,,,,,,,,,
10/06/2020 12:14:55.665 ,4,,,,,,,,,,,
10/06/2020 12:14:04.567 ,6,,,,,,,,,,,
10/06/2020 11:48:47.494 ,0,,,,,,,,,,,
10/06/2020 12:14:17.977 ,24,,,,,,,,,,,
10/06/2020 12:14:55.476 ,1,,,,,,,,,,,
10/06/2020 12:14:04.797 ,25,,,,,,,,,,,
10/06/2020 12:14:56.166 ,1,,,,,,,,,,,
10/06/2020 12:15:02.337 ,2,,,,,,,,,,,
10/06/2020 12:00:22.216 ,2,,,,,,,,,,,
10/06/2020 12:14:26.544 ,6,,,,,,,,,,,
10/06/2020 12:14:37.734 ,2,,,,,,,,,,,
10/06/2020 11:59:27.373 ,3,,,,,,,,,,,
10/06/2020 12:00:21.587 ,2,,,,,,,,,,,
10/06/2020 11:47:53.237 ,22,,,,,,,,,,,
10/06/2020 12:00:56.203 ,0,,,,,,,,,,,
10/06/2020 12:00:41.477 ,0,,,,,,,,,,,
10/06/2020 12:00:42.840 ,0,,,,,,,,,,,
10/06/2020 11:59:26.189 ,23,,,,,,,,,,,
10/06/2020 11:59:14.249 ,22,,,,,,,,,,,
10/06/2020 12:00:55.723 ,2,,,,,,,,,,,
10/06/2020 11:57:47.979 ,135,,,,,,,,,,,
10/06/2020 12:13:56.032 ,24,,,,,,,,,,,
10/06/2020 12:13:32.058 ,2,,,,,,,,,,,
10/06/2020 12:14:37.051 ,1,,,,,,,,,,,
10/06/2020 12:14:17.835 ,28,,,,,,,,,,,
10/06/2020 12:00:01.706 ,8,,,,,,,,,,,
10/06/2020 12:00:02.042 ,0,,,,,,,,,,,
10/06/2020 11:57:53.664 ,175,,,,,,,,,,,
10/06/2020 12:00:40.577 ,1,,,,,,,,,,,
10/06/2020 12:14:15.186 ,25,,,,,,,,,,,
10/06/2020 12:14:56.820 ,1,,,,,,,,,,,
10/06/2020 12:14:17.813 ,29,,,,,,,,,,,
10/06/2020 12:14:37.430 ,1,,,,,,,,,,,
10/06/2020 12:00:21.542 ,3,,,,,,,,,,,
10/06/2020 12:14:14.957 ,26,,,,,,,,,,,
10/06/2020 12:14:36.911 ,2,,,,,,,,,,,
10/06/2020 12:00:57.525 ,2,,,,,,,,,,,
10/06/2020 12:00:56.196 ,2,,,,,,,,,,,
10/06/2020 12:01:01.855 ,2,,,,,,,,,,,
10/06/2020 12:14:54.770 ,2,,,,,,,,,,,
10/06/2020 11:48:39.340 ,29,,,,,,,,,,,
10/06/2020 12:15:16.750 ,1,,,,,,,,,,,
10/06/2020 11:48:12.780 ,37,,,,,,,,,,,
10/06/2020 11:48:52.391 ,0,,,,,,,,,,,
10/06/2020 11:48:40.333 ,0,,,,,,,,,,,
10/06/2020 11:48:04.567 ,25,,,,,,,,,,,
10/06/2020 11:47:58.575 ,25,,,,,,,,,,,
10/06/2020 12:00:20.957 ,2,,,,,,,,,,,
10/06/2020 11:58:22.272 ,114,,,,,,,,,,,
10/06/2020 12:00:51.625 ,0,,,,,,,,,,,
10/06/2020 11:59:31.264 ,22,,,,,,,,,,,
10/06/2020 12:00:57.048 ,2,,,,,,,,,,,
10/06/2020 12:15:00.160 ,1,,,,,,,,,,,
10/06/2020 12:14:17.579 ,26,,,,,,,,,,,
10/06/2020 12:14:56.891 ,2,,,,,,,,,,,
10/06/2020 11:48:03.962 ,29,,,,,,,,,,,
10/06/2020 11:48:55.014 ,0,,,,,,,,,,,
10/06/2020 11:48:27.830 ,0,,,,,,,,,,,
10/06/2020 11:48:30.491 ,0,,,,,,,,,,,
10/06/2020 11:48:46.954 ,0,,,,,,,,,,,
10/06/2020 12:00:43.524 ,4,,,,,,,,,,,
10/06/2020 12:14:56.728 ,5,,,,,,,,,,,
10/06/2020 12:14:23.069 ,27,,,,,,,,,,,
10/06/2020 11:46:47.479 ,81,,,,,,,,,,,
10/06/2020 12:14:15.349 ,27,,,,,,,,,,,
10/06/2020 12:14:57.155 ,2,,,,,,,,,,,
10/06/2020 12:00:55.317 ,0,,,,,,,,,,,
10/06/2020 12:01:02.926 ,3,,,,,,,,,,,
10/06/2020 12:00:28.109 ,3,,,,,,,,,,,
10/06/2020 12:00:23.056 ,2,,,,,,,,,,,
10/06/2020 12:00:52.729 ,1,,,,,,,,,,,
10/06/2020 12:00:55.706 ,1,,,,,,,,,,,
10/06/2020 12:00:03.055 ,2,,,,,,,,,,,
10/06/2020 12:00:21.620 ,1,,,,,,,,,,,
10/06/2020 11:47:56.203 ,22,,,,,,,,,,,
10/06/2020 11:48:09.994 ,28,,,,,,,,,,,
10/06/2020 11:49:06.117 ,0,,,,,,,,,,,
10/06/2020 12:00:21.738 ,1,,,,,,,,,,,
10/06/2020 11:59:54.058 ,1,,,,,,,,,,,
10/06/2020 11:47:53.485 ,19,,,,,,,,,,,
10/06/2020 11:48:33.014 ,0,,,,,,,,,,,
10/06/2020 11:47:59.555 ,2,,,,,,,,,,,
10/06/2020 12:01:08.419 ,3,,,,,,,,,,,
10/06/2020 12:01:18.782 ,0,,,,,,,,,,,
10/06/2020 12:01:01.709 ,2,,,,,,,,,,,
10/06/2020 12:00:57.552 ,2,,,,,,,,,,,
10/06/2020 11:59:51.045 ,22,,,,,,,,,,,
10/06/2020 12:00:01.480 ,21,,,,,,,,,,,
10/06/2020 12:00:58.132 ,1,,,,,,,,,,,
10/06/2020 12:00:18.989 ,22,,,,,,,,,,,
10/06/2020 12:00:23.507 ,1,,,,,,,,,,,
10/06/2020 12:00:28.627 ,1,,,,,,,,,,,
10/06/2020 12:00:56.811 ,2,,,,,,,,,,,
10/06/2020 11:48:59.787 ,0,,,,,,,,,,,
10/06/2020 11:47:56.585 ,21,,,,,,,,,,,
10/06/2020 11:48:24.852 ,0,,,,,,,,,,,
10/06/2020 12:00:37.847 ,0,,,,,,,,,,,
10/06/2020 12:00:23.053 ,2,,,,,,,,,,,
10/06/2020 11:47:24.788 ,0,,,,,,,,,,,
10/06/2020 11:48:29.297 ,0,,,,,,,,,,,
10/06/2020 12:00:21.190 ,1,,,,,,,,,,,
10/06/2020 11:48:48.469 ,0,,,,,,,,,,,
10/06/2020 12:01:16.653 ,0,,,,,,,,,,,
10/06/2020 11:46:37.578 ,100,,,,,,,,,,,
10/06/2020 11:46:38.744 ,101,,,,,,,,,,,
10/06/2020 12:00:22.117 ,1,,,,,,,,,,,
10/06/2020 12:00:35.243 ,1,,,,,,,,,,,
10/06/2020 11:59:44.568 ,24,,,,,,,,,,,
10/06/2020 11:59:50.788 ,22,,,,,,,,,,,
10/06/2020 11:48:50.248 ,0,,,,,,,,,,,
10/06/2020 11:47:32.604 ,36,,,,,,,,,,,
10/06/2020 12:01:21.791 ,1,,,,,,,,,,,
10/06/2020 12:01:18.730 ,1,,,,,,,,,,,
10/06/2020 11:48:52.986 ,0,,,,,,,,,,,
10/06/2020 11:48:13.252 ,44,,,,,,,,,,,
10/06/2020 11:48:46.802 ,0,,,,,,,,,,,
10/06/2020 11:49:14.855 ,0,,,,,,,,,,,
10/06/2020 11:48:47.141 ,0,,,,,,,,,,,
10/06/2020 15:15:35.447 ,7,,,,,,,,,,,
10/06/2020 15:15:38.137 ,1,,,,,,,,,,,
10/06/2020 15:15:49.784 ,25,,,,,,,,,,,
10/06/2020 15:15:49.487 ,23,,,,,,,,,,,
10/06/2020 15:15:06.712 ,1,,,,,,,,,,,
10/06/2020 15:15:33.094 ,21,,,,,,,,,,,
10/06/2020 15:14:54.130 ,28,,,,,,,,,,,
10/06/2020 15:15:59.176 ,28,,,,,,,,,,,
10/06/2020 15:16:17.363 ,1,,,,,,,,,,,
10/06/2020 15:11:07.925 ,301,,,,,,,,,,,
10/06/2020 15:16:16.247 ,1,,,,,,,,,,,
10/06/2020 15:15:52.695 ,27,,,,,,,,,,,
10/06/2020 15:15:39.524 ,4,,,,,,,,,,,
10/06/2020 15:15:29.456 ,4,,,,,,,,,,,
10/06/2020 15:15:32.259 ,23,,,,,,,,,,,
10/06/2020 15:16:10.011 ,28,,,,,,,,,,,
10/06/2020 15:16:13.810 ,2,,,,,,,,,,,
10/06/2020 15:15:51.871 ,26,,,,,,,,,,,
10/06/2020 15:16:02.856 ,1,,,,,,,,,,,
10/06/2020 15:16:44.148 ,1,,,,,,,,,,,
10/06/2020 15:15:41.182 ,26,,,,,,,,,,,
10/06/2020 15:16:02.038 ,5,,,,,,,,,,,
10/06/2020 15:15:59.821 ,0,,,,,,,,,,,
10/06/2020 15:15:51.072 ,24,,,,,,,,,,,
10/06/2020 15:16:11.696 ,29,,,,,,,,,,,
10/06/2020 15:15:59.684 ,28,,,,,,,,,,,
10/06/2020 15:15:10.036 ,68,,,,,,,,,,,
10/06/2020 15:16:16.586 ,28,,,,,,,,,,,
10/06/2020 15:17:02.641 ,1,,,,,,,,,,,
10/06/2020 15:10:48.853 ,353,,,,,,,,,,,
10/06/2020 15:16:16.099 ,3,,,,,,,,,,,
10/06/2020 15:16:02.653 ,27,,,,,,,,,,,
10/06/2020 15:16:48.117 ,1,,,,,,,,,,,
10/06/2020 15:15:34.792 ,26,,,,,,,,,,,
10/06/2020 15:15:52.270 ,1,,,,,,,,,,,
10/06/2020 15:16:24.347 ,33,,,,,,,,,,,
10/06/2020 15:15:37.282 ,25,,,,,,,,,,,
10/06/2020 15:16:52.471 ,0,,,,,,,,,,,
10/06/2020 15:17:40.783 ,1,,,,,,,,,,,
10/06/2020 15:11:03.543 ,336,,,,,,,,,,,
10/06/2020 15:16:05.214 ,28,,,,,,,,,,,
10/06/2020 15:17:40.502 ,3,,,,,,,,,,,
10/06/2020 15:16:42.850 ,3,,,,,,,,,,,
10/06/2020 15:17:02.117 ,4,,,,,,,,,,,
10/06/2020 15:17:32.282 ,25,,,,,,,,,,,
10/06/2020 15:15:35.105 ,88,,,,,,,,,,,
10/06/2020 15:16:37.693 ,26,,,,,,,,,,,
10/06/2020 15:16:51.454 ,33,,,,,,,,,,,
10/06/2020 15:16:13.551 ,94,,,,,,,,,,,
10/06/2020 15:17:32.770 ,19,,,,,,,,,,,
10/06/2020 15:17:21.641 ,21,,,,,,,,,,,
10/06/2020 15:16:01.848 ,35,,,,,,,,,,,
10/06/2020 15:17:18.788 ,21,,,,,,,,,,,
10/06/2020 15:18:14.178 ,1,,,,,,,,,,,
10/06/2020 15:17:44.461 ,1,,,,,,,,,,,
10/06/2020 15:17:59.438 ,0,,,,,,,,,,,
10/06/2020 15:17:47.358 ,1,,,,,,,,,,,
10/06/2020 15:17:09.010 ,55,,,,,,,,,,,
10/06/2020 15:18:15.915 ,0,,,,,,,,,,,
10/06/2020 15:17:43.833 ,44,,,,,,,,,,,
10/06/2020 15:18:14.571 ,3,,,,,,,,,,,
10/06/2020 15:16:59.985 ,46,,,,,,,,,,,
10/06/2020 15:18:11.860 ,2,,,,,,,,,,,
10/06/2020 15:17:46.218 ,29,,,,,,,,,,,
10/06/2020 15:18:11.825 ,4,,,,,,,,,,,
10/06/2020 15:19:16.898 ,1,,,,,,,,,,,
10/06/2020 15:17:15.789 ,111,,,,,,,,,,,
10/06/2020 15:19:10.583 ,3,,,,,,,,,,,
10/06/2020 15:18:32.061 ,3,,,,,,,,,,,
10/06/2020 15:17:40.015 ,41,,,,,,,,,,,
10/06/2020 15:19:12.149 ,1,,,,,,,,,,,
10/06/2020 15:17:12.323 ,77,,,,,,,,,,,
10/06/2020 15:17:46.290 ,41,,,,,,,,,,,
10/06/2020 15:17:19.827 ,102,,,,,,,,,,,
10/06/2020 15:17:18.528 ,83,,,,,,,,,,,
10/06/2020 12:29:41.105 ,0,,,,,,,,,,,
10/06/2020 12:29:45.104 ,21,,,,,,,,,,,
10/06/2020 12:28:47.588 ,23,,,,,,,,,,,
10/06/2020 12:29:45.102 ,12,,,,,,,,,,,
10/06/2020 12:29:41.925 ,0,,,,,,,,,,,
10/06/2020 13:05:17.960 ,3,,,,,,,,,,,
10/06/2020 13:05:17.926 ,3,,,,,,,,,,,
10/06/2020 12:38:35.906 ,0,,,,,,,,,,,
10/06/2020 12:38:42.695 ,0,,,,,,,,,,,
10/06/2020 12:33:23.753 ,312,,,,,,,,,,,
10/06/2020 12:33:41.497 ,305,,,,,,,,,,,
10/06/2020 12:38:27.166 ,81,,,,,,,,,,,
10/06/2020 12:38:20.041 ,50,,,,,,,,,,,
10/06/2020 12:29:57.237 ,0,,,,,,,,,,,
10/06/2020 12:30:12.314 ,0,,,,,,,,,,,
10/06/2020 12:38:52.162 ,0,,,,,,,,,,,
10/06/2020 12:33:26.291 ,297,,,,,,,,,,,
10/06/2020 12:07:13.108 ,12,,,,,,,,,,,
10/06/2020 12:07:06.270 ,0,,,,,,,,,,,
10/06/2020 12:07:14.424 ,2,,,,,,,,,,,
10/06/2020 12:26:42.545 ,22,,,,,,,,,,,
10/06/2020 12:28:14.120 ,0,,,,,,,,,,,
10/06/2020 12:29:24.430 ,0,,,,,,,,,,,
10/06/2020 12:29:30.346 ,22,,,,,,,,,,,
10/06/2020 13:28:13.254 ,0,,,,,,,,,,,
10/06/2020 13:29:31.243 ,0,,,,,,,,,,,
10/06/2020 13:32:50.125 ,5,,,,,,,,,,,
10/06/2020 13:30:52.513 ,0,,,,,,,,,,,
10/06/2020 12:29:41.728 ,0,,,,,,,,,,,
10/06/2020 12:07:11.662 ,1,,,,,,,,,,,
10/06/2020 13:29:30.238 ,0,,,,,,,,,,,
10/06/2020 13:29:23.759 ,0,,,,,,,,,,,
10/06/2020 13:29:30.309 ,0,,,,,,,,,,,
10/06/2020 13:30:06.540 ,24,,,,,,,,,,,
10/06/2020 13:30:37.212 ,0,,,,,,,,,,,
10/06/2020 13:24:29.566 ,303,,,,,,,,,,,
10/06/2020 13:11:22.408 ,1,,,,,,,,,,,
10/06/2020 12:06:38.827 ,0,,,,,,,,,,,
10/06/2020 12:28:14.697 ,0,,,,,,,,,,,
10/06/2020 12:21:46.094 ,262,,,,,,,,,,,
10/06/2020 12:27:19.282 ,22,,,,,,,,,,,
10/06/2020 12:27:15.293 ,20,,,,,,,,,,,
10/06/2020 12:28:19.695 ,0,,,,,,,,,,,
10/06/2020 13:30:09.152 ,0,,,,,,,,,,,
10/06/2020 13:29:30.220 ,0,,,,,,,,,,,
10/06/2020 12:30:03.073 ,0,,,,,,,,,,,
10/06/2020 13:05:10.676 ,1,,,,,,,,,,,
10/06/2020 13:30:59.482 ,0,,,,,,,,,,,
10/06/2020 13:30:53.839 ,1,,,,,,,,,,,
10/06/2020 12:28:51.323 ,38,,,,,,,,,,,
10/06/2020 13:29:43.068 ,0,,,,,,,,,,,
10/06/2020 13:30:22.623 ,0,,,,,,,,,,,
10/06/2020 13:30:21.577 ,0,,,,,,,,,,,
10/06/2020 13:29:30.244 ,0,,,,,,,,,,,
10/06/2020 13:31:31.710 ,0,,,,,,,,,,,
10/06/2020 13:30:52.279 ,0,,,,,,,,,,,
10/06/2020 13:04:50.995 ,0,,,,,,,,,,,
10/06/2020 12:29:31.617 ,16,,,,,,,,,,,
10/06/2020 13:29:42.734 ,0,,,,,,,,,,,
10/06/2020 13:24:51.454 ,264,,,,,,,,,,,
10/06/2020 13:33:28.304 ,0,,,,,,,,,,,
10/06/2020 13:33:40.874 ,0,,,,,,,,,,,
10/06/2020 13:32:57.345 ,0,,,,,,,,,,,
10/06/2020 13:29:23.833 ,0,,,,,,,,,,,
10/06/2020 13:29:37.186 ,0,,,,,,,,,,,
10/06/2020 13:29:37.313 ,0,,,,,,,,,,,
10/06/2020 13:31:05.732 ,0,,,,,,,,,,,
10/06/2020 13:30:58.799 ,0,,,,,,,,,,,
10/06/2020 13:33:28.327 ,0,,,,,,,,,,,
10/06/2020 13:33:21.445 ,0,,,,,,,,,,,
10/06/2020 12:28:03.294 ,0,,,,,,,,,,,
10/06/2020 13:11:22.621 ,1,,,,,,,,,,,
10/06/2020 13:05:04.424 ,4,,,,,,,,,,,
10/06/2020 13:05:18.057 ,1,,,,,,,,,,,
10/06/2020 12:29:42.697 ,0,,,,,,,,,,,
10/06/2020 13:11:13.890 ,0,,,,,,,,,,,
10/06/2020 13:11:24.112 ,3,,,,,,,,,,,
10/06/2020 13:11:29.107 ,2,,,,,,,,,,,
10/06/2020 13:05:48.850 ,25,,,,,,,,,,,
10/06/2020 13:33:14.591 ,0,,,,,,,,,,,
10/06/2020 13:12:16.000 ,0,,,,,,,,,,,
10/06/2020 12:07:16.117 ,4,,,,,,,,,,,
10/06/2020 12:38:25.299 ,60,,,,,,,,,,,
10/06/2020 13:11:25.171 ,26,,,,,,,,,,,
10/06/2020 12:39:13.526 ,1,,,,,,,,,,,
10/06/2020 12:07:14.388 ,1,,,,,,,,,,,
10/06/2020 13:12:27.197 ,0,,,,,,,,,,,
10/06/2020 13:31:47.803 ,0,,,,,,,,,,,
10/06/2020 13:31:48.325 ,0,,,,,,,,,,,
10/06/2020 13:31:32.336 ,0,,,,,,,,,,,
10/06/2020 12:27:56.366 ,0,,,,,,,,,,,
10/06/2020 13:31:00.906 ,4,,,,,,,,,,,
10/06/2020 13:11:57.091 ,0,,,,,,,,,,,
10/06/2020 12:38:27.621 ,34,,,,,,,,,,,
10/06/2020 12:30:22.915 ,2,,,,,,,,,,,
10/06/2020 13:30:54.119 ,31,,,,,,,,,,,
10/06/2020 13:12:21.293 ,0,,,,,,,,,,,
10/06/2020 11:49:15.805 ,0,,,,,,,,,,,
10/06/2020 13:31:05.817 ,0,,,,,,,,,,,
10/06/2020 13:30:59.385 ,0,,,,,,,,,,,
10/06/2020 12:38:22.590 ,75,,,,,,,,,,,
10/06/2020 13:08:02.234 ,234,,,,,,,,,,,
10/06/2020 13:31:42.372 ,101,,,,,,,,,,,
10/06/2020 13:31:46.518 ,4,,,,,,,,,,,
10/06/2020 13:31:18.625 ,38,,,,,,,,,,,
10/06/2020 13:31:27.585 ,0,,,,,,,,,,,
10/06/2020 13:31:22.875 ,0,,,,,,,,,,,
10/06/2020 12:30:22.666 ,5,,,,,,,,,,,
10/06/2020 13:11:22.316 ,26,,,,,,,,,,,
10/06/2020 13:11:49.892 ,0,,,,,,,,,,,
10/06/2020 13:11:40.211 ,28,,,,,,,,,,,
10/06/2020 12:27:20.085 ,22,,,,,,,,,,,
10/06/2020 13:11:40.018 ,29,,,,,,,,,,,
10/06/2020 13:08:25.562 ,264,,,,,,,,,,,
10/06/2020 12:27:39.860 ,21,,,,,,,,,,,
10/06/2020 13:12:10.086 ,0,,,,,,,,,,,
10/06/2020 13:12:12.561 ,27,,,,,,,,,,,
10/06/2020 13:34:30.688 ,0,,,,,,,,,,,
10/06/2020 13:32:24.092 ,0,,,,,,,,,,,
10/06/2020 13:05:56.171 ,0,,,,,,,,,,,
10/06/2020 12:28:16.204 ,21,,,,,,,,,,,
10/06/2020 13:41:12.352 ,0,,,,,,,,,,,
10/06/2020 13:41:33.699 ,3,,,,,,,,,,,
10/06/2020 13:41:53.382 ,0,,,,,,,,,,,
10/06/2020 12:38:50.232 ,104,,,,,,,,,,,
10/06/2020 13:32:48.698 ,0,,,,,,,,,,,
10/06/2020 13:32:10.536 ,5,,,,,,,,,,,
10/06/2020 12:30:41.383 ,0,,,,,,,,,,,
10/06/2020 13:05:17.606 ,3,,,,,,,,,,,
10/06/2020 13:13:10.930 ,0,,,,,,,,,,,
10/06/2020 13:12:00.272 ,29,,,,,,,,,,,
10/06/2020 13:33:08.048 ,0,,,,,,,,,,,
10/06/2020 12:38:27.830 ,101,,,,,,,,,,,
10/06/2020 13:32:03.889 ,179,,,,,,,,,,,
10/06/2020 13:32:15.144 ,3,,,,,,,,,,,
10/06/2020 13:06:05.460 ,21,,,,,,,,,,,
10/06/2020 13:09:22.921 ,3,,,,,,,,,,,
10/06/2020 13:09:17.157 ,20,,,,,,,,,,,
10/06/2020 13:31:33.637 ,87,,,,,,,,,,,
10/06/2020 12:28:21.127 ,19,,,,,,,,,,,
10/06/2020 12:28:23.700 ,21,,,,,,,,,,,
10/06/2020 12:27:56.404 ,23,,,,,,,,,,,
10/06/2020 13:32:42.273 ,0,,,,,,,,,,,
10/06/2020 12:38:39.746 ,74,,,,,,,,,,,
10/06/2020 13:05:55.891 ,21,,,,,,,,,,,
10/06/2020 12:40:24.656 ,22,,,,,,,,,,,
10/06/2020 13:40:18.632 ,30,,,,,,,,,,,
10/06/2020 12:47:59.245 ,0,,,,,,,,,,,
10/06/2020 13:31:25.480 ,62,,,,,,,,,,,
10/06/2020 13:32:59.068 ,1,,,,,,,,,,,
10/06/2020 12:45:43.439 ,5,,,,,,,,,,,
10/06/2020 12:44:57.063 ,20,,,,,,,,,,,
10/06/2020 12:44:31.399 ,21,,,,,,,,,,,
