Queue Time (ms),Response Time (s),Worker ID
0,0.06,282
0,0.09,283
0,0.06,282
0,0.06,281
0,0.06,283
0,0.06,218
0,0.07,282
0,1.86,281
0,0.06,283
0,0.06,282
0,0.06,283
0,0.06,282
0,25.62,218
0,0.06,283
0,7.24,282
0,26,290
0,26.36,283
0,25.68,281
0,2.02,217
0,0.18,241
0,24.82,241
0,3.1,217
0,25.3,282
0,26.49,217
0,24.67,50
0,30.48,51
0,25.7,52
0,1.66,53
0,4.11,54
0,3.72,297
0,1.38,296
0,25.06,295
0,1.39,238
0,28.18,53
0,30,292
0,28.57,296
0,26.76,238
0,3.75,297
0,30.15,302
0,2.28,284
0,29.86,54
0,30.93,223
0,31.02,55
0,134.74,56
0,28.69,244
0,29.23,297
0,1.81,285
0,2.18,284
0,1.26,290
0,0.21,285
0,30.3,285
0,25.23,284
0,0.05,290
0,0.06,290
0,0.06,283
0,0.06,290
0,0.06,281
0,0.06,218
0,0.05,290
0,0.06,283
0,31.45,281
0,0.07,290
0,0.05,218
0,0.07,283
0,0.15,290
0,0.19,290
0,0.07,283
0,0.06,290
0,0.08,290
0,0.06,283
0,0.06,290
0,0.06,283
0,0.06,290
0,0.06,282
0,0.06,218
0,0.06,217
0,0.08,290
0,0.2,290
0,32.42,290
0,3.94,283
0,0.14,282
0,29.8,218
0,1.69,282
0,0.06,217
0,37.86,217
0,0.07,295
0,0.06,295
0,35.08,282
0,0.06,241
0,0.06,295
0,0.07,241
0,0.08,295
0,0.06,50
0,0.06,51
0,0.06,241
0,0.05,295
0,0.05,241
0,4.66,295
0,41.22,283
0,3.79,241
0,0.14,50
0,1.41,296
0,0.14,238
0,0.06,238
0,31.45,296
0,0.06,295
0,0.06,295
0,0.09,238
0,0.06,295
0,0.06,292
0,0.06,241
0,0.06,50
0,0.06,295
0,0.08,238
0,0.07,292
0,0.06,295
0,63.06,295
0,40.13,297
0,0.16,238
0,69.83,238
0,33.77,305
0,0.13,304
0,1.11,304
0,53.69,304
0,3.7,292
0,0.15,302
0,1.35,302
0,37.04,244
0,0.14,302
0,1.91,292
0,34.71,302
0,0.21,292
0,1.93,223
0,0.11,292
0,20.85,292
0,22.93,290
0,21.61,223
0,82.68,285
0,0.14,284
0,22.38,281
0,22.21,284
0,22.4,218
0,23.88,241
0,21.23,50
0,72.63,282
0,23.72,51
0,0.11,52
0,157.49,296
0,24.88,217
0,22.43,52
0,25.66,53
0,22.79,54
0,0.13,55
0,22.64,57
0,23.56,55
0,0.12,58
0,61.08,58
0,20.7,283
0,21.6,59
0,0.13,60
0,21.8,60
0,25.43,61
0,22.77,62
1.92,21.85,305
4.07,26.61,292
4.83,115.62,297
4.06,4.2,223
2.65,23.39,223
1.56,210.95,290
2.64,2.76,284
1.73,23.05,281
1.6,22.85,284
0,22.22,50
0.07,0.22,218
0.18,22.95,218
0.39,4.02,244
0,24.52,241
0.02,23.23,302
0.63,5.08,51
0.83,0.97,244
0.75,24.94,244
1.19,4.9,52
1.67,24.44,57
1.12,3.25,54
2.43,24.85,217
3.1,4.32,54
3.16,23.12,51
3.44,4.89,55
2.22,2.36,53
1.52,24.57,53
1.6,24.17,52
1.01,24.41,54
1.19,129.15,283
0.79,122.77,55
1.15,1.28,59
1.18,24.2,59
1.46,178.15,60
2.11,2.23,305
0.74,117.22,62
0,0.25,305
0,21.9,295
0,3.82,305
0,22.16,304
0,0.15,292
0,0.14,305
0,23.06,305
0,4.95,292
0,1.44,223
0,0.14,302
0,355.89,302
0,141.31,238
0,186.74,244
0,0.13,223
0,24.81,223
0,0.12,306
0,0.17,306
0,21.13,306
0,134.44,295
0,287.28,304
0,0.12,292
0,23.01,292
0,0.13,320
0,23.03,305
0,0.14,320
0,313.36,319
0,325.71,320
0,333.05,318
0,21.92,317
0,22.32,316
0,23.98,315
0,0.12,314
0,22.02,314
0,17.85,313
0,0.13,312
0,24.69,312
0,22.43,311
0,0.15,310
0,25.38,310
0,0.12,309
0,4.26,309
0,22.82,306
0,2.67,308
0,0.17,307
0,22.91,307
0,22.53,309
0,22.78,292
0,23.08,308
0,0.14,223
0,22.38,223
0,20.97,285
0,22.46,305
0,20.91,313
0,21.44,317
0,0.14,284
0,22.68,316
0,22.87,315
0,22.81,314
0,0.13,284
0,3.65,284
0,23.29,282
0,23.68,281
0,1.38,311
0,0.12,218
0,20.56,312
0,22.27,311
0,0.14,306
0,22.7,306
0,18.27,310
0,23.15,307
0,1.6,309
0,0.11,284
0,22.87,284
0,0.29,218
0,0.41,309
0,0.34,218
0,0.96,217
0,0.4,309
0,22.39,292
0,0.64,309
0,21.84,285
0,0.15,308
0,0.33,218
0,0.38,217
0,0.12,309
0,0.57,308
0,0.64,313
0,0.79,305
0,0.57,305
0,0.11,305
0,23.89,305
0,0.22,317
0,22.33,317
0,0.14,316
0,22.17,316
0,24.96,315
0,0.13,297
0,5.9,297
0,1.63,306
0,0.15,292
0,18.77,306
0,22.67,292
0,23.61,297
0,21.52,321
0,0.13,314
0,21.21,314
0,20.83,313
0,22.62,312
0,0.15,311
0,22.76,305
0,0.16,317
0,24.74,317
0,21.96,311
0,0.1,316
0,2.22,310
0,22.94,316
0,0.61,315
0,22.97,306
0,25.23,315
0,0.14,310
0,0.15,310
0,0.11,296
0,3.86,297
0,1.81,296
0,0.14,292
0,3.71,292
0,22.45,321
0,1.45,296
0,24.34,314
0,23.06,297
0,24.34,296
0,20.22,313
0,22.56,305
0,22.16,292
0,22.93,312
0,0.13,311
0,24.13,311
0,4.61,317
0,0.16,316
0,1.42,316
0,21.95,316
0,21.37,310
0,0.12,306
0,21.91,306
0,2.12,309
0,22.2,317
0,2.14,308
0,0.14,309
0,0.11,315
0,0.61,315
0,0.2,309
0,25.77,315
0,0.12,321
0,10.47,321
0,3.48,309
0,1.26,313
0,21.64,308
0,260.42,307
0,0.19,297
0,22.96,305
0,0.15,297
0,1.67,238
0,20.94,297
0,23.35,296
0,2.21,292
0,0.13,295
0,21.54,295
0,22.08,238
0,22.31,292
0,0.18,314
0,6.14,321
0,4.12,316
0,2.49,306
0,0.16,314
0,1.25,314
0,4.12,313
0,1.24,317
0,1.88,306
0,3.99,321
0,2.05,317
0,22.63,316
0,0.11,306
0,0.17,306
0,0.15,306
0,1.7,297
0,4.36,297
0,2.23,296
0,0.18,295
0,4.24,297
0,0.14,296
0,0.86,297
0,0.3,297
0,0.58,297
0,0.14,297
0,0.14,297
0,3.82,308
0,26.01,244
0,25.26,308
0,29.54,223
0,25.24,285
0,4.07,284
0,29.35,284
0,29.04,244
0,29.47,283
0,26.52,282
0,29.2,308
0,1.52,281
0,26.84,281
0,0.14,223
0,31.52,223
0,24.87,285
0,0.29,218
0,0.22,218
0,5.69,218
0,2.69,217
0,1.7,241
0,28.78,50
0,28.37,51
0,0.12,217
0,33.17,217
0,32.13,304
0,2.34,244
0,31.38,284
0,33.45,244
0,147.55,308
0,5.08,285
0,4.01,283
0,32.55,282
0,35.28,281
0,27.36,223
0,1.22,285
0,197.46,218
0,29.81,285
0,3.46,283
0,41.34,319
0,41.26,283
0,73.03,304
0,84.84,217
0,13.89,241
0,1.52,50
0,32.33,51
0,37.36,284
0,48.11,50
0,0.15,244
0,34.53,244
0,60.62,320
0,95.15,52
0,107.08,223
0,53.96,282
0,115.85,318
0,84.54,302
0,0.63,285
0,123.03,281
0,135.34,285
0,0.11,241
0,165.86,241
0,0.14,53
0,130.54,53
0,0.11,54
0,147.65,55
0,79.95,54
0,0.84,56
0,163.33,56
0,0.14,57
0,0.11,57
0,104.52,51
0,0.11,57
0,99.92,319
0,200.45,57
0,0.52,58
0,0.62,59
0,0.45,60
0,0.99,61
0,0.21,62
0.2,0.43,62
0.23,0.67,58
0.21,0.47,60
0.29,0.79,59
0,0.78,58
0,183.36,283
0,219.95,59
0,0.19,60
0,0.24,58
0,0.45,284
0,0.22,58
0,0.43,60
0,0.2,61
0,0.86,62
0.07,0.32,284
0,0.71,284
0,0.1,58
0,4.68,60
0,1.35,244
0,221.72,284
0,0.12,244
0,0.2,244
0,0.3,244
0,0.47,244
0,136.65,58
0,0.21,244
0,0.12,244
0,191.36,244
0,0.52,60
0,212.63,61
0,0.23,60
0,224.35,60
0,0.12,62
0.07,12.19,62
3,27.67,50
11.17,11.44,62
9.89,240.41,62
10.37,159.77,307
13.48,35.32,327
13.38,36.45,326
12.95,13.16,325
12.92,283.91,324
12.76,14.11,323
11.21,33.27,322
11.36,11.96,325
11.91,33.45,325
12.31,16.77,323
12.75,13.29,282
12.96,227.27,282
14.13,294.03,320
16.26,17.52,323
16.16,39.89,304
17.02,17.11,323
16.05,38.27,323
18.48,39.45,50
27.27,47.89,217
27.27,27.41,336
27.08,49.06,335
25.37,28.94,334
24.95,26.14,333
23.91,306.9,332
23.77,334.55,331
23.29,296.9,330
21.9,47.28,329
21.81,21.94,328
19.88,48.04,328
19.35,284.04,336
20.33,166.84,333
20.95,24.3,327
19.52,20.81,322
19.64,55.27,325
20.36,51.11,326
19.73,19.85,322
17.09,17.29,322
16.85,17.13,334
16.91,17.2,322
17.03,17.23,334
17.11,17.32,322
17.04,17.25,334
17.11,17.34,322
17.18,17.41,334
17.24,17.62,322
16.67,17.45,334
15.83,53.6,322
15.99,58.28,327
15.62,44.24,334
19.48,296.18,323
17.88,19.36,304
15.32,15.49,304
14.91,18.67,304
13.88,15.62,50
15.48,15.68,50
15.61,15.81,50
13.72,13.87,50
12.59,12.74,50
10.78,11.08,50
10.79,22.64,50
9.8,11.41,304
10.53,10.84,302
10.59,11.37,302
6.65,6.87,304
4.86,5.03,304
4.17,4.3,304
3.88,4.99,304
1.87,1.97,302
0,0.2,339
0,0.41,339
0,11.05,345
0,0.45,339
0,0.22,338
0,0.31,337
0,0.29,335
0,0.21,338
0,0.3,339
0,0.12,339
0,0.33,339
0,0.37,339
0,0.33,339
0,0.36,338
0,0.13,339
0,0.22,339
0,0.19,339
0,0.21,338
0,0.16,339
0,0.23,338
0,0.19,339
0,0.24,339
0,0.14,339
0,2.42,339
0,0.21,345
0,0.23,339
0,0.29,339
0,0.17,339
0,0.11,339
0,0.13,339
0,0.14,339
0,3.95,345
0,1.26,339
0,1.63,339
0,0.12,345
0,0.13,345
0,1.76,345
0,0.19,339
0,0.24,339
0,0.27,339
0,11.48,339
0,0.91,345
0,4.26,345
0,1.38,353
0,0.41,352
0,0.5,351
0,0.18,353
0,0.2,339
0,3.34,339
0,0.15,345
0,0.16,353
0,0.19,345
0,0.17,353
0,0.27,345
0,0.73,345
0,1.37,339
0,0.82,345
0,0.2,353
0,0.16,345
0,0.17,339
0,0.26,339
0,0.17,345
0,0.28,339
0,0.18,339
0,6.33,339
0,3.75,345
0,1.38,353
0,4.3,352
0,1.37,351
0,3.44,339
0,1.24,345
0,1.57,353
0,4.4,352
0,0.21,351
0,0.2,339
0,0.36,339
0,4.19,339
0,0.38,345
0,1.48,345
0,3.97,353
0,1.4,352
0,0.3,351
0,0.14,345
0,0.13,339
0,0.17,339
0,0.35,339
0,0.17,345
0,0.14,339
0,23,339
0,1.37,345
0,9.2,353
0,0.13,352
0,2.1,345
0,0.09,352
0,0.43,345
0,0.11,345
0,22.53,345
0,0.15,353
0,0.22,353
0,3.53,353
0,0.44,339
0,8.11,339
0,7.85,353
0,3.98,352
0,1.5,351
0,3.62,350
0,1.23,349
0,4.5,351
0,1.95,352
0,0.72,349
0,2.05,350
0,0.12,339
0,0.64,341
0,0.32,341
0,19.31,341
0,19.89,340
0,4.49,319
0,1.36,318
0,22.8,329
0,0.37,318
0,22.56,318
0,1.58,328
0,2.02,319
0,20.77,328
0,0.65,319
0,20.87,327
0,23.23,319
0,20.36,326
0,21.44,325
0,23.29,322
0,20.55,308
0,22.19,307
0,0.33,244
0,0.21,223
0,0.79,285
0,0.19,341
0,19.46,244
0,21.13,341
0,20.45,340
0,0.13,223
0,19.56,223
0,20.39,285
0,22.42,329
0,0.88,318
0,20.8,318
0,22.72,328
0,23.99,284
0,1.31,283
0,1,282
0,21.57,327
0,23.2,283
0,19.83,282
0,0.14,326
0,22.73,319
0,22.95,326
0,25.08,325
0,19.92,341
0,0.19,340
0,20.54,340
0,0.22,318
0,21.87,318
0,20.53,329
0,22.5,328
0,21.07,327
0,23.64,322
0,0.2,308
0,22.62,308
0,0.38,319
0,0.32,319
0,0.45,341
0,0.59,340
0,0.64,341
0,21.68,341
0,22.89,340
0,0.12,319
0,3.79,318
0,0.16,319
0,0.17,319
0,1.25,319
0,22.38,329
0,20.23,319
0,21.04,318
0,0.44,328
0,1.82,328
0,1.71,327
0,22.01,326
0,0.19,328
0,0.66,328
0,42.99,327
0,1.98,328
0,0.44,325
0,18.12,325
0,0.19,328
0,0.16,336
0,22.76,336
0,24.01,320
0,0.13,328
0,0.16,328
0,1.3,341
0,0.32,53
0,21.9,54
0,0.29,55
0,0.1,341
0,21.89,341
0,22.29,340
0,0.42,319
0,0.36,319
0,0.54,319
0,0.12,319
0,0.13,319
0,0.25,319
0,0.8,332
0,20.31,332
0,22.36,319
0,0.31,318
0,0.15,336
0,4.12,336
0,0.14,320
0,22.45,320
0,1.41,318
0,0.86,330
0,22.63,336
0,1.34,341
0,0.21,341
0,21.37,341
0,23.18,340
0,20.76,318
0,0.34,330
0,21.4,332
0,24.41,330
0,21.59,329
0,22.53,327
0,0.12,326
0,22.25,326
0,0.32,325
0,0.13,331
0,0.17,331
0,0.29,331
0,0.18,319
0,0.1,331
0,22.3,331
0,0.14,320
0,0.23,320
0,0.49,336
0,20.96,320
0,20.87,319
0,24.24,325
0,0.35,336
0,0.34,323
0,21.8,336
0,23.51,341
0,0.13,318
0,21.98,332
0,0.96,340
0,23.14,318
0,0.06,340
0,0.77,340
0,0.11,340
0,23.77,330
0,21.91,340
0,0.88,329
0,10.51,327
0,21.35,329
0,24.61,326
0,0.31,323
0,27.52,323
0,24.67,53
0,0.79,54
0,0.15,331
0,4.06,331
0,1.31,320
0,0.24,319
0,0.16,327
0,26.67,320
0,25.84,336
0,0.19,331
0,39.67,319
0,0.16,331
0,2.03,331
0,1.31,332
0,0.49,332
0,32.57,332
0,0.2,341
0,42.05,340
0,0.12,331
0,0.14,341
0,0.34,341
0,22.85,331
0,0.54,341
0,0.16,318
0,22.32,341
0,0.82,318
0,0.37,330
0,20.73,329
0,21.56,330
0,0.4,318
0,0.32,318
0,0.12,318
0,23.53,318
0,21.76,327
0,0.39,326
0,4,326
0,0.27,325
0,3.74,54
0,1.62,325
0,22.2,55
0,0.17,56
0,1.49,57
0,46.46,56
0,4.01,325
0,1.49,53
0,40.5,326
0,0.15,323
0,4.22,323
0,1.45,325
0,22.98,325
0,0.13,53
0,0.11,54
0,20.66,53
0,21.53,323
0,0.41,54
0,0.14,57
0,18.03,320
0,0.27,336
0,3.64,336
0,22.88,54
0,1.4,57
0,3.88,58
0,20.78,59
0,21,60
0,1.33,61
0,0.09,62
0,19.98,354
0,22.72,57
0,22.42,61
0,21.22,62
0,0.07,355
0,0.15,331
0,1.78,336
0,0.37,331
0,1.92,341
0,0.06,336
0,4,336
0,1.84,341
0,1.73,331
0,1.48,330
0,0.82,329
0,0.15,329
0,0.08,327
0,24.36,341
0,22.81,331
0,20.88,336
0,0.15,318
0,0.29,332
0,0.08,332
0,0.57,332
0,4.7,332
0,3.72,318
0,0.15,319
0,0.12,319
0,0.06,330
0,2.12,319
0,1.28,330
0,0.17,320
0,0.07,320
0,63.51,320
0,2.09,319
0,1.45,332
0,1.71,318
0,1.66,330
0,0.07,329
0,0.21,332
0,0.07,332
0,0.06,332
0,0.42,332
0,0.15,332
0,0.07,332
0,1.48,332
0,0.05,340
0,0.12,336
0,0.25,340
0,0.2,336
0,0.06,336
0,0.12,336
0,0.06,336
0,0.18,336
0,0.06,336
0,0.72,336
0,0.18,336
0,1.41,332
0,3.76,336
0,0.2,336
0,0.06,336
0,1.72,336
0,17.44,332
0,0.12,336
0,3.81,336
0,1.27,341
0,0.11,340
0,0.06,341
0,1.81,341
0,0.1,336
0,0.07,336
0,1.73,336
0,0.62,341
0,0.12,336
0,0.06,336
0,0.24,336
0,0.07,336
0,0.1,336
0,0.12,336
0,0.06,332
0,0.06,336
0,0.43,336
0,0.11,332
0,11.13,336
0,3.72,332
0,1.37,341
0,0.08,340
0,1.3,340
0,1.53,331
0,0.13,319
0,0.57,318
0,3.73,319
0,0.47,320
0,0.06,341
0,1.43,341
0,3.63,332
0,1.77,340
0,1.73,341
0,0.13,331
0,1.59,331
0,1.81,340
0,1.97,332
0,0.13,341
0,0.06,341
0,2.09,341
0,0.05,336
0,23.5,336
0,0.17,332
0,3.47,332
0,26.71,341
0,1.29,340
0,0.06,331
0,6.37,340
0,25.37,331
0,0.06,332
0,1.75,332
0,0.83,320
0,20.22,319
0,27.24,318
0,1.5,330
0,24.11,332
0,0.17,320
0,0.06,320
0,0.16,320
0,25.39,330
0,24.3,340
0,0.06,320
0,0.21,320
0,25.78,320
0,23.77,329
0,0.66,327
0,0.07,327
0,25,327
0,0.09,326
0,23.85,326
0,26.82,325
0,26.9,323
0,0.6,53
0,0.06,53
0,27.47,54
0,26.16,53
0,26.42,336
0,0.06,55
0,28.65,55
0,4.1,56
0,1.63,57
0,26.13,58
0,0.07,319
0,1.34,319
0,30.31,341
0,28.05,331
0,0.06,319
0,3.71,332
0,0.06,319
0,1.16,56
0,0.43,57
0,26.47,319
0,0.71,332
0,3.52,340
0,1.22,332
0,28.34,320
0,28.24,318
0,27.63,332
0,31.18,340
0,10.8,330
0,0.3,329
0,0.49,327
0,0.3,329
0,10.75,326
0,0.31,56
0,2.72,329
0,30.87,327
0,31.77,329
0,1.62,336
0,39.91,325
0,3.95,336
0,0.39,323
0,0.06,53
0,1.43,323
0,35.24,330
0,0.07,326
0,28.69,336
0,0.41,331
0,37.86,341
0,0.06,331
0,44.8,331
0,35.79,319
0,9.55,326
0,0.06,323
0,0.28,323
0,1.44,323
0,10.57,53
0,0.31,54
0,0.42,323
0,0.54,323
0,2.61,323
0,4.09,320
0,2.07,332
0,5.07,318
0,37.39,323
0,0.06,326
0,30.2,332
0,56.07,340
0,0.06,320
0,2.45,320
0,23.41,318
0,0.07,320
0,21,320
0,57.17,327
0,23.87,326
0,73.69,329
0,0.07,53
0,23.18,54
0,23.75,53
0,0.22,55
0,21.31,55
0,0.43,56
0,0.39,57
0,22.66,56
0,22.06,57
0,0.06,58
0,21.15,336
0,21.97,58
0,0.23,59
0,0.7,60
0,23.68,59
0,0.47,60
0,103.55,61
0,0.49,60
0,0.06,62
0,0.45,60
0,0.16,62
0,0.41,354
0,23.57,62
0,0.41,60
0,22.1,354
0,21.99,330
0,0.05,325
0,82.9,325
0,0.15,60
0,25.55,355
0,0.14,60
0,62.93,60
0,0.32,356
0,0.15,357
0,22.02,356
0,20.73,357
0,0.2,341
0,18.39,341
0,3.59,319
0,1.31,358
0,25.07,359
1.02,23.55,358
0.95,1.15,320
0,22.49,320
0.94,43.46,318
1.06,1.16,319
0.85,1.42,319
0.71,2.66,319
1.42,23.01,326
2.07,24.94,331
1.51,2.86,332
0.86,2.51,319
1.05,1.15,55
0,21.41,54
0,22.07,55
0,0.14,336
0,20.33,336
0,22.75,332
0,20.49,319
0,0.49,323
0,147.85,323
0,111.21,53
0,3.94,56
0,1.23,57
0,21.76,58
0,22.95,59
0,0.12,330
0,0.07,57
0,22.82,330
0,21.92,57
0,0.11,341
0,0.06,341
0,0.66,341
0,0.12,341
0,124.79,341
0,0.12,320
0,21.35,320
0,0.13,326
0,192.83,331
0,0.16,336
0,83.9,336
0,0.55,332
0,4.12,332
0,0.5,340
0,130.25,319
0,22.8,340
0,22.53,326
0,176.19,374
0,23.94,373
0,1.17,372
0,21.06,371
0,3.91,332
0,210.74,327
0,0.18,372
0,0.06,330
0,154.8,330
0,253.96,372
0,175.7,370
0,1.67,369
0,0.16,332
0,23.23,332
0,203.96,369
0,21.99,318
0,0.31,368
0,23.64,320
0,0.86,368
0,0.71,367
0,300.96,366
0,0.38,365
0,2.71,368
0,301.91,367
0,21.99,365
0,0.31,364
0,0.39,363
0,18.9,364
0,321.8,368
0,211.37,363
0,0.13,362
0,0.05,362
0,122.02,362
0,21.63,361
0,0.47,360
0,0.13,329
0,21.45,340
0,0.06,329
0,22.38,329
0,0.61,326
0,22.28,371
0,22.74,326
0,265.92,360
0,271.89,373
0,311.75,54
0,259.32,55
0,0.07,56
0,363.97,56
0,0.57,57
0,315.82,57
0,258.93,58
0,0.45,59
0,0.06,59
0,22.44,59
0,0.5,60
0,0.28,62
0,0.54,60
0,0.39,332
0,23.39,318
0,0.59,332
0,0.49,332
0,0.92,332
0,0.52,332
0,0.45,320
0,0.6,332
0,0.27,320
0,0.12,332
0,23.69,332
0,22.12,320
0,19.08,365
0,2.33,364
0,0.12,60
0,0.06,62
0,24.15,325
0,22.72,361
0,0.11,364
0,0.57,60
0,0.14,364
0,0.52,364
0,0.07,340
0,0.14,340
0,0.13,340
0,22.87,340
0,0.06,329
0,22.22,329
0,23.26,326
0,22.4,371
0,1.6,364
0,0.2,60
0,0.19,60
0,0.2,62
0,0.57,364
0,0.7,60
0,0.12,62
0,0.56,364
0,23.18,60
0,0.11,364
0,22.09,364
0,0.1,59
0,0.23,59
0,3.6,318
0,1.32,59
0,20.8,61
0,0.53,383
0,22.48,382
0,0.86,383
0,12.17,381
0,0.19,380
0,0.07,379
0,23.12,383
0,21.03,380
0,0.07,379
0,21.54,378
0,0.62,379
0,0.19,379
0,0.36,379
0,11.15,379
0,23.18,332
0,22.12,320
0,0.14,318
0,22.79,318
0,23.3,377
0,0.13,329
0,0.11,340
0,1,381
0,0.49,340
0,21.48,329
0,22.28,381
0,0.13,340
0,22.31,340
0,24.34,326
0,0.17,325
0,23.41,376
0,0.21,325
0,21,379
0,0.18,336
0,0.13,385
0,0.06,384
0,18.6,336
0,0.23,385
0,5.38,385
0,0.65,384
0,0.26,382
0,0.46,384
0,0.21,384
0,0.2,384
0,0.19,384
0,0.12,382
0,0.2,384
0,0.23,384
0,0.45,384
0,0.85,383
0,0.19,384
0,21.82,385
0,0.22,384
0,11.22,384
0,0.18,383
0,0.22,383
0,0.2,383
0,0.24,383
0,0.16,383
0,4.26,383
0,22.16,382
0,2.43,381
0,0.06,380
0,0.15,378
0,21.84,388
0,1.27,387
0,0.11,386
0,21.33,386
0,0.34,380
0,0.07,387
0,23.09,387
0,22.46,336
0,0.27,384
0,0.06,384
0,0.2,384
0,22.04,384
0,22.79,383
0,0.2,381
0,0.12,381
0,17.77,381
0,0.19,380
0,0.07,379
0,0.19,380
0,0.07,380
0,0.13,385
0,22.64,385
0,4.48,380
0,74.67,379
0,0.06,378
0,1.97,378
0,7.63,332
0,4.25,341
0,1.37,340
0,0.12,320
0,0.22,378
0,0.08,340
0,0.14,380
0,0.05,380
0,0.63,380
0,5.06,378
0,1.97,341
0,22.6,340
0,3.49,320
0,22.59,382
0,1.27,388
0,0.12,386
0,0.06,388
0,0.18,388
0,22.54,388
0,0.11,386
0,22.23,386
0,0.16,387
0,21.19,387
0,3.07,336
0,0.17,384
0,23.21,384
0,4.92,383
0,2.06,381
0,0.7,336
0,0.1,380
0,19.42,378
0,22.24,380
0,22.9,336
0,22.62,332
0,0.33,385
0,22.57,381
0,0.85,385
0,21.22,385
0,20.04,383
0,0.1,341
0,21.86,341
0,22.38,340
0,0.17,382
0,1.46,382
0,22.31,320
0,0.39,319
0,0.16,388
0,24.53,388
0,0.27,386
0,22.7,382
0,21.9,386
0,0.1,319
0,0.06,387
0,0.1,387
0,0.56,387
0,23.83,387
0,0.1,384
0,4.15,384
0,0.06,378
0,0.11,380
0,0.81,336
0,0.32,380
0,0.11,378
0,22.6,332
0,0.8,378
0,1.36,380
0,0.14,336
0,21.47,336
0,0.14,384
0,0.13,384
0,0.2,385
0,0.16,384
0,21.77,385
0,2.85,384
0,0.06,383
0,0.11,383
0,0.32,383
0,0.31,381
0,2.07,383
0,0.3,381
0,22.88,380
0,0.36,381
0,0.1,381
0,0.07,384
0,0.14,384
0,0.73,384
0,0.43,383
0,0.1,384
0,22.06,384
0,21.73,383
0,21.19,381
0,0.1,378
0,0.1,378
0,0.43,386
0,0.74,382
0,0.11,386
0,0.12,388
0,0.12,388
0,0.78,388
0,0.12,387
0,23.16,388
0,21.74,387
0,3.84,386
0,4.2,336
0,1.28,382
0,0.12,378
0,0.11,385
0,0.77,386
0,0.87,336
0,0.64,385
0,0.82,382
0,0.98,378
0,0.73,332
0,0.74,386
0,0.72,336
0,0.13,385
0,0.78,386
0,0.83,385
0,0.82,336
0,0.79,382
0,0.74,386
0,0.88,336
0,0.75,385
0,0.95,382
0,0.92,386
0,0.82,336
0,0.72,385
0,0.82,380
0,0.83,386
0,0.81,382
0,0.78,336
0,0.77,385
0,0.7,386
0,1.36,384
0,0.89,336
0,0.98,383
0,0.77,385
0,1.19,382
0,0.95,386
0,0.95,381
0,0.72,380
0,1.77,336
0,1.93,385
0,5.18,383
0,1.07,384
0,0.78,386
0,0.85,382
0,0.87,381
0,0.79,380
0,0.82,386
0,0.81,336
0,0.78,385
0,0.82,384
0,0.82,382
0,1.77,386
0,0.82,336
0,2.5,385
0,0.78,381
0,0.72,384
0,0.9,382
0,0.64,380
0,0.93,336
0,0.83,384
0,0.22,381
0,0.76,386
0,0.8,336
0,0.79,384
0,0.85,383
0,0.13,386
0,3.84,336
0,18.41,385
0,2.72,386
0,0.79,384
0,0.75,383
0,0.74,382
0,0.91,384
0,0.65,383
0,0.78,387
0,0.88,388
0,0.79,386
0,0.79,388
0,0.83,387
0,1.97,386
0,0.82,388
0,0.05,388
0,1.29,388
0,0.05,387
0,0.47,387
0,0.06,388
0,0.4,388
0,0.29,388
0,0.43,387
0,0.33,388
0,0.07,388
0,0.13,388
0,0.58,388
0,0.74,388
0,0.74,387
0,0.79,388
0,0.86,388
0,0.72,387
0,0.76,386
0,0.82,388
0,0.82,387
0,0.91,388
0,0.85,388
0,0.12,387
0,2.03,387
0,0.42,388
0,0.28,386
0,0.34,336
0,0.46,388
0,0.52,386
0,0.14,388
0,0.73,388
0,0.34,387
0,0.72,388
0,0.96,387
0,0.86,386
0,0.34,388
0,0.32,388
0,0.39,387
0,0.75,388
0,0.13,387
0,0.12,388
0,1.05,388
0,4.57,388
0,1.98,387
0,0.13,386
0,0.13,386
0,0.13,387
0,0.8,386
0,0.7,387
0,0.15,387
0,0.77,388
0,0.78,388
0,0.76,387
0,0.8,388
0,0.81,386
0,0.91,336
0,0.72,385
0,0.16,384
0,0.95,383
0,0.53,388
0,0.91,387
0,4.77,388
0,0.79,386
0,1.92,387
0,0.13,336
0,0.16,336
0,2.51,388
0,21.88,387
0,2.56,386
0,0.88,388
0,2.89,388
0,0.75,386
0,1.54,388
0,4.03,386
0,3.63,336
0,0.12,385
0,1.44,385
0,0.13,388
0,3.93,388
0,1.34,385
0,0.11,386
0,0.12,377
0,1.43,377
0,0.75,327
0,4.04,326
0,0.19,325
0,4.42,377
0,1.62,327
0,4.51,387
0,1.47,325
0,0.06,376
0,0.85,376
0,0.88,327
0,3.26,387
0,1.22,377
0,1.33,327
0,0.74,387
0,0.89,387
0,0.78,377
0,24.26,387
0,0.12,377
0,0.06,377
0,0.73,377
0,1.62,327
0,4.67,326
0,1.28,325
0,0.07,377
0,5.11,377
0,1.97,327
0,0.12,326
0,0.21,326
0,0.72,327
0,0.06,326
0,0.18,327
0,0.67,377
0,0.87,377
0,0.15,387
0,0.06,387
0,25.62,387
0,0.13,377
0,3.42,377
0,0.91,327
0,1.33,377
0,0.63,327
0,4.48,377
0,1.61,327
0,0.59,327
0,0.81,377
0,3.81,327
0,0.37,377
0,0.52,377
0,23.56,377
0,0.2,327
0,3.35,326
0,24.1,327
